,college_code,college_name,course_code,course_name,course_status,course_university,regional_reservation,last_cap_round,category_reservation,last_rank,cutoff_percentile
178,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LOPENH,164945,(17.7533973)
179,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,GOPENH,95351,(63.5370419)
180,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENH,136570,(40.2848342)
181,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENO,162710,(19.3655345)
182,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,LOBCO,167643,(15.1214416)
183,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GOPENH,99326,(62.7216425)
184,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GSCH,130487,(44.4778985)
185,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GOBCH,138866,(38.8849565)
186,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LOPENH,77899,(71.7682877)
187,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LSCH,161824,(20.9331029)
188,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT3H,35481,(88.0194481)
189,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,GOPENO,34286,(88.4426131)
190,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,GOBCO,55275,(80.7840564)
191,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,State Level,1,TFWS,42152,(85.4556860)
192,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,State Level,1,EWS,96715,(63.2340107)
193,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GOPENH,82302,(69.8140377)
194,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GSCH,91294,(65.8812284)
195,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GSTH,143438,(35.5925864)
196,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GVJH,85869,(68.2901694)
197,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GNT2H,106928,(57.9919409)
198,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GOBCH,93496,(65.2298851)
199,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LOPENH,74345,(73.4250332)
200,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LSCH,77271,(72.1467831)
201,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LSTH,137124,(40.1066152)
202,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LVJH,85105,(68.7156482)
203,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LNT1H,80501,(70.6178643)
204,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LOBCH,84961,(68.7156482)
205,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,PWDOPENH,155989,(25.6482713)
206,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,LSEBCH,168707,(13.6477530)
207,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,GOPENO,67451,(76.1358545)
208,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,GSCO,89341,(66.8505265)
209,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT1O,86358,(68.1767082)
210,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT2O,102814,(60.2921536)
211,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,GNT3O,107534,(57.4142590)
212,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,GOBCO,82467,(69.8003760)
213,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,GSEBCO,126612,(47.0113809)
214,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,LOPENO,60776,(78.9120215)
215,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,1,LSTO,116985,(52.8148790)
216,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,State Level,1,DEFOPENS,178396,(1.8370822)
217,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,State Level,1,TFWS,73509,(73.7743452)
218,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,State Level,1,EWS,145000,(34.8002089)
219,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GOPENH,37750,(87.1298889)
220,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GSCH,47832,(83.5380246)
221,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GSTH,106096,(58.5786927)
222,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GVJH,42489,(85.4082122)
223,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GNT1H,40937,(86.0863663)
224,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GNT2H,47978,(83.5369475)
225,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GOBCH,39352,(86.5743889)
226,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,GSEBCH,75843,(72.7750912)
227,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LOPENH,33797,(88.5679854)
228,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LSCH,46149,(84.2156613)
229,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LNT3H,54036,(81.3738935)
230,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LOBCH,41125,(85.9711131)
231,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,LSEBCH,61101,(78.5613347)
232,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,1,PWDOPENH,80129,(70.8722936)
